date,tournament,surface,source_player,rd,rk,vrk,winner,loser,score
25-Aug-2025,US Open,Hard,Jakub Mensik,R64,16,184,Ugo Blanchet,Jakub Mensik,6-7(2) 7-6(5) 3-6 6-4 7-6(7)
25-Aug-2025,US Open,Hard,Jakub Mensik,R128,16,102,Jakub Mensik,Nicolas Jarry,7-6(5) 6-3 6-4
7-Aug-2025,Cincinnati Masters,Hard,Jakub Mensik,R32,17,98,Luca Nardi,Jakub Mensik,6-2 2-1 RET
7-Aug-2025,Cincinnati Masters,Hard,Jakub Mensik,R64,17,82,Jakub Mensik,Ethan Quinn,6-4 6-2
27-Jul-2025,Canada Masters,Hard,Jakub Mensik,R32,18,19,Alejandro Davidovich Fokina,Jakub Mensik,6-2 6-4
27-Jul-2025,Canada Masters,Hard,Jakub Mensik,R64,18,123,Jakub Mensik,Tristan Boyer,6-4 6-4
30-Jun-2025,Wimbledon,Grass,Jakub Mensik,R32,17,24,Flavio Cobolli,Jakub Mensik,6-2 6-4 6-2
30-Jun-2025,Wimbledon,Grass,Jakub Mensik,R64,17,45,Jakub Mensik,Marcos Giron,6-4 3-6 6-4 7-6(4)
30-Jun-2025,Wimbledon,Grass,Jakub Mensik,R128,17,86,Jakub Mensik,Hugo Gaston,6-1 4-6 6-2 6-2
23-Jun-2025,Eastbourne,Grass,Jakub Mensik,QF,17,28,Alejandro Davidovich Fokina,Jakub Mensik,6-4 7-5
23-Jun-2025,Eastbourne,Grass,Jakub Mensik,R16,17,72,Jakub Mensik,Reilly Opelka,7-5 6-3
16-Jun-2025,Queen's Club,Grass,Jakub Mensik,R16,17,51,Roberto Bautista Agut,Jakub Mensik,3-6 6-3 7-5
16-Jun-2025,Queen's Club,Grass,Jakub Mensik,R32,17,61,Jakub Mensik,Cameron Norrie,7-6(6) 1-6 6-1
2-Jun-2025,Prostejov CH,Clay,Jakub Mensik,R32,19,225,Vitaliy Sachko,Jakub Mensik,6-4 1-6 7-5
26-May-2025,Roland Garros,Clay,Jakub Mensik,R64,19,200,Henrique Rocha,Jakub Mensik,2-6 1-6 6-4 6-3 6-3
26-May-2025,Roland Garros,Clay,Jakub Mensik,R128,19,39,Jakub Mensik,Alexandre Muller,7-5 6-7(5) 7-5 6-3
7-May-2025,Rome Masters,Clay,Jakub Mensik,R16,21,31,Hubert Hurkacz,Jakub Mensik,7-6(5) 4-6 7-6(5)
7-May-2025,Rome Masters,Clay,Jakub Mensik,R32,21,61,Jakub Mensik,Fabian Marozsan,6-4 7-6(2)
7-May-2025,Rome Masters,Clay,Jakub Mensik,R64,21,164,Jakub Mensik,Matteo Gigante,7-6(4) 7-5
23-Apr-2025,Madrid Masters,Clay,Jakub Mensik,QF,23,21,Francisco Cerundolo,Jakub Mensik,3-6 7-6(5) 6-2
23-Apr-2025,Madrid Masters,Clay,Jakub Mensik,R16,23,75,Jakub Mensik,Alexander Bublik,6-3 6-2
23-Apr-2025,Madrid Masters,Clay,Jakub Mensik,R32,23,13,Jakub Mensik,Ben Shelton,6-1 6-4
23-Apr-2025,Madrid Masters,Clay,Jakub Mensik,R64,23,119,Jakub Mensik,Ethan Quinn,7-6(4) 6-1
14-Apr-2025,Munich,Clay,Jakub Mensik,R32,23,131,Yannick Hanfmann,Jakub Mensik,7-6(4) 4-6 6-3
18-Mar-2026,Miami Masters,Hard,Sebastian Korda,R16,36,151,Martin Landaluce,Sebastian Korda,2-6 7-6(6) 6-4
18-Mar-2026,Miami Masters,Hard,Sebastian Korda,R32,36,1,Sebastian Korda,Carlos Alcaraz,6-3 5-7 6-4
18-Mar-2026,Miami Masters,Hard,Sebastian Korda,R64,36,66,Sebastian Korda,Camilo Ugo Carabelli,6-0 6-3
4-Mar-2026,Indian Wells Masters,Hard,Sebastian Korda,R64,37,6,Alex De Minaur,Sebastian Korda,4-6 6-4 6-4
4-Mar-2026,Indian Wells Masters,Hard,Sebastian Korda,R128,37,82,Sebastian Korda,Francisco Comesana,7-5 6-0
16-Feb-2026,Delray Beach,Hard,Sebastian Korda,F,50,24,Sebastian Korda,Tommy Paul,6-4 6-3
16-Feb-2026,Delray Beach,Hard,Sebastian Korda,SF,50,20,Sebastian Korda,Flavio Cobolli,7-6(1) 6-1
16-Feb-2026,Delray Beach,Hard,Sebastian Korda,QF,50,13,Sebastian Korda,Casper Ruud,4-6 6-2 6-2
16-Feb-2026,Delray Beach,Hard,Sebastian Korda,R16,50,41,Sebastian Korda,Alex Michelsen,6-3 7-6(6)
16-Feb-2026,Delray Beach,Hard,Sebastian Korda,R32,50,116,Sebastian Korda,Mackenzie Mcdonald,6-4 7-5
9-Feb-2026,Dallas,Hard,Sebastian Korda,QF,53,7,Taylor Fritz,Sebastian Korda,6-7(2) 6-4 7-6(5)
9-Feb-2026,Dallas,Hard,Sebastian Korda,R16,53,30,Sebastian Korda,Frances Tiafoe,7-5 6-1
9-Feb-2026,Dallas,Hard,Sebastian Korda,R32,53,151,Sebastian Korda,Michael Zheng,6-3 6-4
27-Jan-2026,San Diego CH,Hard,Sebastian Korda,F,53,143,Zachary Svajda,Sebastian Korda,6-4 7-6(5)
27-Jan-2026,San Diego CH,Hard,Sebastian Korda,SF,53,116,Sebastian Korda,Patrick Kypson,7-6(4) 6-2
27-Jan-2026,San Diego CH,Hard,Sebastian Korda,QF,53,145,Sebastian Korda,Liam Draxl,7-6(4) 6-4
27-Jan-2026,San Diego CH,Hard,Sebastian Korda,R16,53,356,Sebastian Korda,Andre Ilagan,6-2 4-6 6-3
27-Jan-2026,San Diego CH,Hard,Sebastian Korda,R32,53,397,Sebastian Korda,Daniel Milavsky,6-4 7-5
19-Jan-2026,Australian Open,Hard,Sebastian Korda,R128,53,174,Michael Zheng,Sebastian Korda,6-4 6-4 3-6 6-7(0) 6-3
12-Jan-2026,Adelaide,Hard,Sebastian Korda,R32,51,670,Thanasi Kokkinakis,Sebastian Korda,3-6 6-3 7-6(3)
4-Jan-2026,Brisbane,Hard,Sebastian Korda,QF,46,37,Alex Michelsen,Sebastian Korda,6-3 7-6(7)
4-Jan-2026,Brisbane,Hard,Sebastian Korda,R16,46,19,Sebastian Korda,Jiri Lehecka,6-3 1-2 RET
4-Jan-2026,Brisbane,Hard,Sebastian Korda,R32,46,31,Sebastian Korda,Valentin Vacherot,7-6(1) 6-3
2-Nov-2025,Athens,Hard,Sebastian Korda,SF,52,9,Lorenzo Musetti,Sebastian Korda,6-0 5-7 7-5
2-Nov-2025,Athens,Hard,Sebastian Korda,QF,52,54,Sebastian Korda,Miomir Kecmanovic,6-3 6-2
2-Nov-2025,Athens,Hard,Sebastian Korda,R16,52,58,Sebastian Korda,Damir Dzumhur,4-6 6-3 6-3
2-Nov-2025,Athens,Hard,Sebastian Korda,R32,52,53,Sebastian Korda,Alexei Popyrin,4-6 6-3 6-4
27-Oct-2025,Paris Masters,Hard,Sebastian Korda,R64,54,45,Lorenzo Sonego,Sebastian Korda,6-2 6-3
27-Oct-2025,Paris Masters,Hard,Sebastian Korda,Q2,54,59,Sebastian Korda,Valentin Royer,6-2 5-7 6-4
27-Oct-2025,Paris Masters,Hard,Sebastian Korda,Q1,54,93,Sebastian Korda,Vit Kopriva,6-2 7-5
20-Oct-2025,Basel,Hard,Sebastian Korda,R32,56,24,Ugo Humbert,Sebastian Korda,6-3 6-4
13-Oct-2025,Stockholm,Hard,Sebastian Korda,QF,60,12,Casper Ruud,Sebastian Korda,6-7(5) 6-4 6-4
13-Oct-2025,Stockholm,Hard,Sebastian Korda,R16,60,75,Sebastian Korda,Kamil Majchrzak,6-4 4-6 7-5
13-Oct-2025,Stockholm,Hard,Sebastian Korda,R32,60,48,Sebastian Korda,Alexei Popyrin,6-7(4) 6-1 6-3
1-Oct-2025,Shanghai Masters,Hard,Sebastian Korda,R128,63,44,Zizou Bergs,Sebastian Korda,6-4 7-5
24-Sep-2025,Tokyo,Hard,Sebastian Korda,QF,74,5,Taylor Fritz,Sebastian Korda,6-3 6-7(5) 6-3
24-Sep-2025,Tokyo,Hard,Sebastian Korda,R16,74,273,Sebastian Korda,Sho Shimabukuro,6-1 6-4
24-Sep-2025,Tokyo,Hard,Sebastian Korda,R32,74,48,Sebastian Korda,Marcos Giron,4-6 6-3 7-6(4)
17-Sep-2025,Hangzhou,Hard,Sebastian Korda,R16,79,196,Yibing Wu,Sebastian Korda,4-6 6-1 6-4
17-Sep-2025,Hangzhou,Hard,Sebastian Korda,R32,79,76,Sebastian Korda,Adam Walton,7-5 6-3
25-Aug-2025,US Open,Hard,Sebastian Korda,R128,75,35,Cameron Norrie,Sebastian Korda,7-5 6-4 RET
17-Aug-2025,Winston-Salem,Hard,Sebastian Korda,SF,86,94,Marton Fucsovics,Sebastian Korda,W/O
17-Aug-2025,Winston-Salem,Hard,Sebastian Korda,QF,86,45,Sebastian Korda,Miomir Kecmanovic,6-1 6-4
17-Aug-2025,Winston-Salem,Hard,Sebastian Korda,R16,86,78,Sebastian Korda,Kamil Majchrzak,6-7(3) 6-3 6-4
17-Aug-2025,Winston-Salem,Hard,Sebastian Korda,R32,86,87,Sebastian Korda,Vit Kopriva,6-3 6-4
26-May-2025,Roland Garros,Clay,Sebastian Korda,R32,23,16,Frances Tiafoe,Sebastian Korda,7-6(6) 6-3 6-4
26-May-2025,Roland Garros,Clay,Sebastian Korda,R64,23,161,Sebastian Korda,Jenson Brooksby,6-1 6-2 7-6(2)
26-May-2025,Roland Garros,Clay,Sebastian Korda,R128,23,45,Sebastian Korda,Luciano Darderi,6-2 4-6 6-3 6-2
7-May-2025,Rome Masters,Clay,Sebastian Korda,R32,23,66,Jaume Munar,Sebastian Korda,6-4 6-2
7-May-2025,Rome Masters,Clay,Sebastian Korda,R64,23,79,Sebastian Korda,Aleksandar Vukic,6-3 6-4
23-Apr-2025,Madrid Masters,Clay,Sebastian Korda,R32,24,15,Casper Ruud,Sebastian Korda,6-3 6-3
23-Apr-2025,Madrid Masters,Clay,Sebastian Korda,R64,24,373,Sebastian Korda,Federico Cina,6-3 3-6 6-1
14-Apr-2025,Barcelona,Clay,Sebastian Korda,R16,24,16,Stefanos Tsitsipas,Sebastian Korda,7-6(4) 6-4
14-Apr-2025,Barcelona,Clay,Sebastian Korda,R32,24,42,Sebastian Korda,Matteo Arnaldi,3-6 6-3 6-2
5-Apr-2026,Monte-Carlo,Clay,Casper Ruud,R16,12,7,Felix Auger Aliassime,Casper Ruud,7-5 2-2 RET
5-Apr-2026,Monte-Carlo,Clay,Casper Ruud,R32,12,31,Casper Ruud,Corentin Moutet,7-5 6-3
5-Apr-2026,Monte-Carlo,Clay,Casper Ruud,R64,12,44,Casper Ruud,Alexei Popyrin,6-3 6-4
18-Mar-2026,Miami Masters,Hard,Casper Ruud,R64,12,56,Ethan Quinn,Casper Ruud,6-4 7-6(7)
4-Mar-2026,Indian Wells Masters,Hard,Casper Ruud,R16,13,1,Carlos Alcaraz,Casper Ruud,6-1 7-6(2)
4-Mar-2026,Indian Wells Masters,Hard,Casper Ruud,R32,13,26,Casper Ruud,Valentin Vacherot,3-6 6-3 6-4
4-Mar-2026,Indian Wells Masters,Hard,Casper Ruud,R64,13,88,Casper Ruud,Alexander Shevchenko,6-1 7-6(4)
23-Feb-2026,Acapulco,Hard,Casper Ruud,R32,12,142,Yibing Wu,Casper Ruud,7-6(2) 7-6(1)
16-Feb-2026,Delray Beach,Hard,Casper Ruud,QF,13,50,Sebastian Korda,Casper Ruud,4-6 6-2 6-2
16-Feb-2026,Delray Beach,Hard,Casper Ruud,R16,13,64,Casper Ruud,Marcos Giron,4-6 7-6(6) 6-4
19-Jan-2026,Australian Open,Hard,Casper Ruud,R16,13,7,Ben Shelton,Casper Ruud,3-6 6-4 6-3 6-4
19-Jan-2026,Australian Open,Hard,Casper Ruud,R32,13,70,Casper Ruud,Marin Cilic,6-4 6-4 3-6 7-5
19-Jan-2026,Australian Open,Hard,Casper Ruud,R64,13,39,Casper Ruud,Jaume Munar,6-3 7-5 6-4
19-Jan-2026,Australian Open,Hard,Casper Ruud,R128,13,76,Casper Ruud,Mattia Bellucci,6-1 6-2 6-4
12-Jan-2026,Auckland,Hard,Casper Ruud,R16,13,52,Fabian Marozsan,Casper Ruud,6-4 6-4
5-Jan-2026,United Cup,Hard,Casper Ruud,RR,12,6,Casper Ruud,Alex De Minaur,6-3 6-3
5-Jan-2026,United Cup,Hard,Casper Ruud,RR,12,18,Jakub Mensik,Casper Ruud,7-5 7-6(6)
27-Oct-2025,Paris Masters,Hard,Casper Ruud,R32,9,50,Daniel Altmaier,Casper Ruud,6-3 7-5
20-Oct-2025,Basel,Hard,Casper Ruud,QF,11,18,Alejandro Davidovich Fokina,Casper Ruud,7-6(1) 0-0 RET
20-Oct-2025,Basel,Hard,Casper Ruud,R16,11,158,Casper Ruud,Stan Wawrinka,6-4 7-6(5)
20-Oct-2025,Basel,Hard,Casper Ruud,R32,11,78,Casper Ruud,Quentin Halys,6-1 7-6(3)
13-Oct-2025,Stockholm,Hard,Casper Ruud,F,12,25,Casper Ruud,Ugo Humbert,6-2 6-3
13-Oct-2025,Stockholm,Hard,Casper Ruud,SF,12,23,Casper Ruud,Denis Shapovalov,6-3 6-4
13-Oct-2025,Stockholm,Hard,Casper Ruud,QF,12,60,Casper Ruud,Sebastian Korda,6-7(5) 6-4 6-4
13-Oct-2025,Stockholm,Hard,Casper Ruud,R16,12,92,Casper Ruud,Marin Cilic,7-6(2) 6-4
1-Oct-2025,Shanghai Masters,Hard,Casper Ruud,R64,12,44,Zizou Bergs,Casper Ruud,3-6 7-5 4-1 RET
24-Sep-2025,Tokyo,Hard,Casper Ruud,SF,12,1,Carlos Alcaraz,Casper Ruud,3-6 6-3 6-4
24-Sep-2025,Tokyo,Hard,Casper Ruud,QF,12,95,Casper Ruud,Aleksandar Vukic,6-3 6-2
24-Sep-2025,Tokyo,Hard,Casper Ruud,R16,12,56,Casper Ruud,Matteo Berrettini,7-6(4) 6-2
24-Sep-2025,Tokyo,Hard,Casper Ruud,R32,12,106,Casper Ruud,Shintaro Mochizuki,4-6 6-1 6-1
19-Sep-2025,Laver Cup,Hard,Casper Ruud,RR,12,62,Casper Ruud,Reilly Opelka,6-4 7-6(4)
25-Aug-2025,US Open,Hard,Casper Ruud,R64,12,107,Raphael Collignon,Casper Ruud,6-4 3-6 3-6 6-4 7-5
25-Aug-2025,US Open,Hard,Casper Ruud,R128,12,140,Casper Ruud,Sebastian Ofner,6-1 6-2 7-6(5)
7-Aug-2025,Cincinnati Masters,Hard,Casper Ruud,R64,13,70,Arthur Rinderknech,Casper Ruud,6-7(5) 6-4 6-2
27-Jul-2025,Canada Masters,Hard,Casper Ruud,R16,13,16,Karen Khachanov,Casper Ruud,6-4 7-5
27-Jul-2025,Canada Masters,Hard,Casper Ruud,R32,13,42,Casper Ruud,Nuno Borges,7-5 6-4
27-Jul-2025,Canada Masters,Hard,Casper Ruud,R64,13,82,Casper Ruud,Roman Safiullin,6-3 6-3
14-Jul-2025,Gstaad,Clay,Casper Ruud,QF,13,109,Juan Manuel Cerundolo,Casper Ruud,6-2 1-6 6-3
14-Jul-2025,Gstaad,Clay,Casper Ruud,R16,13,229,Casper Ruud,Dominic Stricker,7-5 7-6(6)
26-May-2025,Roland Garros,Clay,Casper Ruud,R64,8,41,Nuno Borges,Casper Ruud,2-6 6-4 6-1 6-0
26-May-2025,Roland Garros,Clay,Casper Ruud,R128,8,251,Casper Ruud,Albert Ramos,6-3 6-4 6-2
7-May-2025,Rome Masters,Clay,Casper Ruud,QF,7,1,Jannik Sinner,Casper Ruud,6-0 6-1
7-May-2025,Rome Masters,Clay,Casper Ruud,R16,7,66,Casper Ruud,Jaume Munar,6-3 6-4
7-May-2025,Rome Masters,Clay,Casper Ruud,R32,7,30,Casper Ruud,Matteo Berrettini,7-5 2-0 RET
7-May-2025,Rome Masters,Clay,Casper Ruud,R64,7,76,Casper Ruud,Alexander Bublik,6-4 4-6 6-3
23-Apr-2025,Madrid Masters,Clay,Casper Ruud,F,15,6,Casper Ruud,Jack Draper,7-5 3-6 6-4
23-Apr-2025,Madrid Masters,Clay,Casper Ruud,SF,15,21,Casper Ruud,Francisco Cerundolo,6-4 7-5
23-Apr-2025,Madrid Masters,Clay,Casper Ruud,QF,15,10,Casper Ruud,Daniil Medvedev,6-3 7-5
23-Apr-2025,Madrid Masters,Clay,Casper Ruud,R16,15,4,Casper Ruud,Taylor Fritz,7-5 6-4
23-Apr-2025,Madrid Masters,Clay,Casper Ruud,R32,15,24,Casper Ruud,Sebastian Korda,6-3 6-3
23-Apr-2025,Madrid Masters,Clay,Casper Ruud,R64,15,76,Casper Ruud,Arthur Rinderknech,6-3 6-4
14-Apr-2025,Barcelona,Clay,Casper Ruud,QF,10,13,Holger Rune,Casper Ruud,6-4 6-2
14-Apr-2025,Barcelona,Clay,Casper Ruud,R16,10,72,Casper Ruud,Hamad Medjedovic,7-5 7-5
14-Apr-2025,Barcelona,Clay,Casper Ruud,R32,10,117,Casper Ruud,Daniel Elahi Galan,6-4 6-3
5-Apr-2026,Monte-Carlo,Clay,Joao Fonseca,QF,40,3,,,Live Scores
5-Apr-2026,Monte-Carlo,Clay,Joao Fonseca,R16,40,90,Joao Fonseca,Matteo Berrettini,6-3 6-2
5-Apr-2026,Monte-Carlo,Clay,Joao Fonseca,R32,40,27,Joao Fonseca,Arthur Rinderknech,7-5 4-6 6-3
5-Apr-2026,Monte-Carlo,Clay,Joao Fonseca,R64,40,36,Joao Fonseca,Gabriel Diallo,6-2 6-3
18-Mar-2026,Miami Masters,Hard,Joao Fonseca,R64,39,1,Carlos Alcaraz,Joao Fonseca,6-4 6-4
18-Mar-2026,Miami Masters,Hard,Joao Fonseca,R128,39,46,Joao Fonseca,Fabian Marozsan,6-4 3-6 6-2
4-Mar-2026,Indian Wells Masters,Hard,Joao Fonseca,R16,35,2,Jannik Sinner,Joao Fonseca,7-6(6) 7-6(4)
4-Mar-2026,Indian Wells Masters,Hard,Joao Fonseca,R32,35,24,Joao Fonseca,Tommy Paul,6-2 6-3
4-Mar-2026,Indian Wells Masters,Hard,Joao Fonseca,R64,35,16,Joao Fonseca,Karen Khachanov,4-6 7-6(7) 6-4
4-Mar-2026,Indian Wells Masters,Hard,Joao Fonseca,R128,35,77,Joao Fonseca,Raphael Collignon,7-6(2) 6-4
16-Feb-2026,Rio de Janeiro,Clay,Joao Fonseca,R16,38,91,Ignacio Buse,Joao Fonseca,5-7 6-3 6-4
16-Feb-2026,Rio de Janeiro,Clay,Joao Fonseca,R32,38,208,Joao Fonseca,Thiago Monteiro,7-6(1) 6-1
9-Feb-2026,Buenos Aires,Clay,Joao Fonseca,R16,33,71,Alejandro Tabilo,Joao Fonseca,6-3 3-6 7-5
19-Jan-2026,Australian Open,Hard,Joao Fonseca,R128,32,85,Eliot Spizzirri,Joao Fonseca,6-4 2-6 6-1 6-2
27-Oct-2025,Paris Masters,Hard,Joao Fonseca,R32,28,14,Karen Khachanov,Joao Fonseca,6-1 3-6 6-3
27-Oct-2025,Paris Masters,Hard,Joao Fonseca,R64,28,24,Joao Fonseca,Denis Shapovalov,5-7 6-4 6-3
20-Oct-2025,Basel,Hard,Joao Fonseca,F,46,18,Joao Fonseca,Alejandro Davidovich Fokina,6-3 6-4
20-Oct-2025,Basel,Hard,Joao Fonseca,SF,46,42,Joao Fonseca,Jaume Munar,7-6(4) 7-5
20-Oct-2025,Basel,Hard,Joao Fonseca,QF,46,23,Joao Fonseca,Denis Shapovalov,3-6 6-3 4-1 RET
20-Oct-2025,Basel,Hard,Joao Fonseca,R16,46,19,Joao Fonseca,Jakub Mensik,W/O
20-Oct-2025,Basel,Hard,Joao Fonseca,R32,46,33,Joao Fonseca,Giovanni Mpetshi Perricard,7-6(6) 6-3
13-Oct-2025,Brussels,Hard,Joao Fonseca,R32,45,86,Botic Van De Zandschulp,Joao Fonseca,7-5 7-6(2)
19-Sep-2025,Laver Cup,Hard,Joao Fonseca,RR,42,25,Joao Fonseca,Flavio Cobolli,6-4 6-3
13-Sep-2025,Davis Cup WG1 R1: GRE vs BRA,Hard,Joao Fonseca,RR,42,286,Joao Fonseca,Stefanos Sakellaridis,7-5 6-3
13-Sep-2025,Davis Cup WG1 R1: GRE vs BRA,Hard,Joao Fonseca,RR,42,27,Joao Fonseca,Stefanos Tsitsipas,6-4 3-6 7-5
25-Aug-2025,US Open,Hard,Joao Fonseca,R64,45,22,Tomas Machac,Joao Fonseca,7-6(4) 6-2 6-3
25-Aug-2025,US Open,Hard,Joao Fonseca,R128,45,42,Joao Fonseca,Miomir Kecmanovic,7-6(3) 7-6(5) 6-3
7-Aug-2025,Cincinnati Masters,Hard,Joao Fonseca,R32,52,136,Terence Atmane,Joao Fonseca,6-3 6-4
7-Aug-2025,Cincinnati Masters,Hard,Joao Fonseca,R64,52,18,Joao Fonseca,Alejandro Davidovich Fokina,6-7(4) 5-4 RET
7-Aug-2025,Cincinnati Masters,Hard,Joao Fonseca,R128,52,75,Joao Fonseca,Bu Yunchaokete,4-6 6-2 7-5
27-Jul-2025,Canada Masters,Hard,Joao Fonseca,R128,49,103,Tristan Schoolkate,Joao Fonseca,7-6(5) 6-4
30-Jun-2025,Wimbledon,Grass,Joao Fonseca,R32,54,143,Nicolas Jarry,Joao Fonseca,6-3 6-4 3-6 7-6(4)
30-Jun-2025,Wimbledon,Grass,Joao Fonseca,R64,54,101,Joao Fonseca,Jenson Brooksby,6-4 5-7 6-2 6-4
30-Jun-2025,Wimbledon,Grass,Joao Fonseca,R128,54,51,Joao Fonseca,Jacob Fearnley,6-4 6-1 7-6(5)
23-Jun-2025,Eastbourne,Grass,Joao Fonseca,R16,57,5,Taylor Fritz,Joao Fonseca,6-3 6-7(5) 7-5
23-Jun-2025,Eastbourne,Grass,Joao Fonseca,R32,57,50,Joao Fonseca,Zizou Bergs,6-7(8) 6-0 6-3
16-Jun-2025,Halle,Grass,Joao Fonseca,R32,57,24,Flavio Cobolli,Joao Fonseca,5-7 7-6(3) 7-6(8)
26-May-2025,Roland Garros,Clay,Joao Fonseca,R32,65,5,Jack Draper,Joao Fonseca,6-2 6-4 6-2
26-May-2025,Roland Garros,Clay,Joao Fonseca,R64,65,147,Joao Fonseca,Pierre Hugues Herbert,7-6(4) 7-6(4) 6-4
26-May-2025,Roland Garros,Clay,Joao Fonseca,R128,65,28,Joao Fonseca,Hubert Hurkacz,6-2 6-4 6-2
7-May-2025,Rome Masters,Clay,Joao Fonseca,R128,65,61,Fabian Marozsan,Joao Fonseca,6-3 7-6(4)
27-Apr-2025,Estoril CH,Clay,Joao Fonseca,R32,65,93,Jesper De Jong,Joao Fonseca,6-2 7-5
23-Apr-2025,Madrid Masters,Clay,Joao Fonseca,R64,65,12,Tommy Paul,Joao Fonseca,7-6(7) 7-6(3)
23-Apr-2025,Madrid Masters,Clay,Joao Fonseca,R128,65,114,Joao Fonseca,Elmer Moller,6-2 6-3
